Profitcenter;Sachkonto;S/H;costs;earnings;Periode;Jahr
140000303;501100; ;5.544,53;;4;2016
140000303;501100; ;5.604,48;;5;2016
140000303;501100; ;5.329,55;;6;2016
140000303;501100; ;6.698,30;;7;2016
140000303;501100; ;7.084,73;;8;2016
140000303;501100; ;9.496,98;;9;2016
140000303;501100; ;15.353,27;;10;2016
140000303;501100; ;9.159,71;;11;2016
140000303;501100; ;21.744,83;;12;2016
140000303;501100; ;;9.481,56;13;2016
140000303;501200; ;39.237,50;;1;2016
140000303;501200; ;38.901,83;;2;2016
140000303;501200; ;38.148,12;;3;2016
140000303;501200; ;42.427,76;;4;2016
140000303;501200; ;38.819,80;;5;2016
140000303;501200; ;38.749,17;;6;2016
140000303;501200; ;39.171,05;;7;2016
140000303;501200; ;41.304,39;;8;2016
140000303;501200; ;34.459,74;;9;2016
140000303;501200; ;42.642,02;;10;2016
140000303;501200; ;70.472,34;;11;2016
140000303;501200; ;35.672,59;;12;2016
140000303;501200; ;9.820,33;;13;2016
140000303;502200; ;3.059,45;;1;2016
140000303;502200; ;3.015,96;;2;2016
140000303;502200; ;2.920,04;;3;2016
140000303;502200; ;3.242,95;;4;2016
140000303;502200; ;2.994,77;;5;2016
140000303;502200; ;2.980,97;;6;2016
140000303;502200; ;3.001,19;;7;2016
140000303;502200; ;3.159,54;;8;2016
140000303;502200; ;2.697,38;;9;2016
140000303;502200; ;3.296,77;;10;2016
140000303;502200; ;5.456,82;;11;2016
140000303;502200; ;2.866,80;;12;2016
140000303;502200; ;761,07;;13;2016
140000303;503200; ;7.821,14;;1;2016
140000303;503200; ;7.679,79;;2;2016
140000303;503200; ;7.635,55;;3;2016
140000303;503200; ;8.416,76;;4;2016
140000303;503200; ;7.647,69;;5;2016
140000303;503200; ;7.527,06;;6;2016
140000303;503200; ;7.455,23;;7;2016
140000303;503200; ;7.694,23;;8;2016
140000303;503200; ;5.683,94;;9;2016
140000303;503200; ;7.959,37;;10;2016
140000303;503200; ;13.680,86;;11;2016
140000303;503200; ;7.172,18;;12;2016
140000303;503200; ;1.937,78;;13;2016
140000303;504100; ;479,26;;1;2016
140000303;504100; ;503,75;;2;2016
140000303;504100; ;527,95;;3;2016
140000303;504100; ;498,32;;4;2016
140000303;504100; ;352,79;;5;2016
140000303;504100; ;552,66;;6;2016
140000303;504100; ;776,07;;7;2016
140000303;504100; ;788,31;;8;2016
140000303;504100; ;697,59;;9;2016
140000303;504100; ;553,42;;10;2016
140000303;504100; ;722,48;;11;2016
140000303;504100; ;704,77;;12;2016
140000303;504100; ;17,90;;13;2016
140000303;504101; ;;0,09;1;2016
140000303;504101; ;0,45;;2;2016
140000303;504101; ;;0,03;6;2016
140000303;504101; ;;3,06;10;2016
140000303;504101; ;;3,83;11;2016
140000303;504101; ;;4,92;12;2016
140000303;504110; ;0,70;;2;2016
140000303;504110; ;1,09;;3;2016
140000303;504110; ;1,00;;4;2016
140000303;504110; ;7,24;;6;2016
140000303;504110; ;2,02;;8;2016
140000303;504110; ;1,72;;10;2016
140000303;505100; ;46.652,37;;13;2016
140000303;505200; ;454,75;;13;2016
140000303;506100; ;9.420,03;;13;2016
140000303;506200; ;181,17;;13;2016
140000303;507100; ;12.895,22;;13;2016
140000303;507200; ;3.400,41;;13;2016
140000303;507300; ;826,84;;13;2016
140000303;509100; ;17,71;;1;2016
140000303;509100; ;28,08;;2;2016
140000303;509100; ;54,34;;3;2016
140000303;509100; ;19,85;;4;2016
140000303;509100; ;21,22;;5;2016
140000303;509100; ;20,78;;6;2016
140000303;509100; ;17,26;;7;2016
140000303;509100; ;29,57;;8;2016
140000303;509100; ;25,69;;9;2016
140000303;509100; ;31,11;;10;2016
140000303;509100; ;113,31;;11;2016
140000303;509100; ;;6,56;12;2016
140000303;511100; ;33.775,16;;13;2016
140000303;514100; ;6.921,32;;13;2016
140000303;514101; ;1,19;;13;2016
140000303;515100; ;10.778,89;;13;2016
140000303;521110; ;62,21;;6;2016
140000303;524171; ;423.848,95;;3;2016
140000303;524171; ;564.858,67;;6;2016
140000303;524171; ;994.472,50;;9;2016
140000303;524171; ;627.797,54;;10;2016
140000303;524171; ;452,31;;11;2016
140000303;525500; ;225,08;;1;2016
140000303;525500; ;2.182,67;;2;2016
140000303;525500; ;2.115,00;;3;2016
140000303;525500; ;1.876,86;;4;2016
140000303;525500; ;2.816,17;;5;2016
140000303;525500; ;1.978,89;;6;2016
140000303;525500; ;3.438,95;;7;2016
140000303;525500; ;1.440,33;;8;2016
140000303;525500; ;2.291,53;;9;2016
140000303;525500; ;2.607,15;;10;2016
140000303;525500; ;2.965,31;;11;2016
140000303;525500; ;6.072,19;;12;2016
140000303;525500; ;70,72;;13;2016
140000303;527110; ;24,27;;1;2016
140000303;527110; ;22,95;;2;2016
140000303;527110; ;27,95;;3;2016
140000303;527110; ;81,15;;4;2016
140000303;527110; ;645,95;;5;2016
140000303;527110; ;1.825,16;;6;2016
140000303;527110; ;1.615,10;;7;2016
140000303;527110; ;3.470,35;;8;2016
140000303;527110; ;2.253,78;;9;2016
140000303;527110; ;1.036,29;;10;2016
140000303;527110; ;70.266,54;;11;2016
140000303;527110; ;28.610,95;;12;2016
140000303;527110; ;9.782,32;;13;2016
140000303;527130; ;40,25;;3;2016
140000303;527130; ;1.326,85;;5;2016
140000303;527130; ;3.193,07;;8;2016
140000303;527130; ;255,73;;9;2016
140000303;527130; ;42,10;;10;2016
140000303;528000; ;;42,84;2;2016
140000303;528000; ;127,63;;6;2016
140000303;528000; ;455,18;;9;2016
140000303;528010; ;221,34;;5;2016
140000303;528010; ;45,23;;6;2016
140000303;528010; ;49,17;;7;2016
140000303;528010; ;739,88;;8;2016
140000303;528010; ;139,92;;11;2016
140000303;528010; ;2,57;;12;2016
140000303;529100; ;0,57;;3;2016
140000303;529100; ;11,95;;4;2016
140000303;529100; ;6,30;;5;2016
140000303;529100; ;150,53;;6;2016
140000303;529100; ;1,70;;8;2016
140000303;529100; ;307,70;;9;2016
140000303;529100; ;99,34;;10;2016
140000303;529100; ;93,24;;11;2016
140000303;529100; ;198.020,31;;12;2016
140000303;529100; ;438,08;;13;2016
140000303;529120; ;;1.486,40;1;2016
140000303;529120; ;5.213,68;;2;2016
140000303;529120; ;7.438,48;;3;2016
140000303;529120; ;12.302,88;;4;2016
140000303;529120; ;6.137,69;;5;2016
140000303;529120; ;10.963,73;;6;2016
140000303;529120; ;7.461,32;;7;2016
140000303;529120; ;215,50;;8;2016
140000303;529120; ;1.837,99;;9;2016
140000303;529120; ;10.396,94;;10;2016
140000303;529120; ;4.887,84;;11;2016
140000303;529120; ;15.868,11;;12;2016
140000303;529120; ;8.432,37;;13;2016
140000303;531800; ;6.271,48;;6;2016
140000303;541120; ;14,54;;1;2016
140000303;541120; ;6,46;;2;2016
140000303;541120; ;7,29;;3;2016
140000303;541120; ;8,68;;10;2016
140000303;541120; ;6,03;;12;2016
140000303;541130; ;;3,34;1;2016
140000303;541130; ;6,43;;2;2016
140000303;541130; ;115,09;;3;2016
140000303;541130; ;8,77;;4;2016
140000303;541130; ;23,28;;5;2016
140000303;541130; ;80,18;;6;2016
140000303;541130; ;247,03;;7;2016
140000303;541130; ;;13,63;8;2016
140000303;541130; ;21,66;;10;2016
140000303;541130; ;25,75;;11;2016
140000303;541130; ;9,62;;12;2016
140000303;541130; ;91,28;;13;2016
140000303;542900; ;4,15;;1;2016
140000303;542900; ;176,60;;2;2016
140000303;542900; ;153,37;;3;2016
140000303;542900; ;149,22;;4;2016
140000303;542900; ;365,00;;5;2016
140000303;542900; ;322,29;;6;2016
140000303;542900; ;99,48;;7;2016
140000303;542900; ;3.935,61;;8;2016
140000303;542900; ;497,79;;9;2016
140000303;542900; ;420,26;;10;2016
140000303;542900; ;458,67;;11;2016
140000303;542900; ;179,48;;12;2016
140000303;542900; ;275,22;;13;2016
140000303;543110; ;0,60;;2;2016
140000303;543110; ;1,52;;3;2016
140000303;543110; ;11,19;;4;2016
140000303;543110; ;76,88;;5;2016
140000303;543110; ;99,10;;6;2016
140000303;543110; ;0,57;;7;2016
140000303;543110; ;25,66;;8;2016
140000303;543110; ;4,38;;10;2016
140000303;543110; ;92,84;;11;2016
140000303;543110; ;185,92;;12;2016
140000303;543110; ;83,04;;13;2016
140000303;543120; ;782,97;;1;2016
140000303;543120; ;11,50;;3;2016
140000303;543120; ;18,98;;4;2016
140000303;543120; ;1.876,40;;5;2016
140000303;543120; ;566,14;;6;2016
140000303;543120; ;330,35;;7;2016
140000303;543120; ;1.986,41;;8;2016
140000303;543120; ;93,14;;9;2016
140000303;543120; ;1,45;;10;2016
140000303;543120; ;2.214,13;;11;2016
140000303;543120; ;333,01;;12;2016
140000303;543120; ;1.270,80;;13;2016
140000303;543130; ;3,82;;1;2016
140000303;543130; ;9,50;;2;2016
140000303;543130; ;9,32;;3;2016
140000303;543130; ;13,48;;4;2016
140000303;543130; ;7,98;;5;2016
140000303;543130; ;88,64;;6;2016
140000303;543130; ;52,27;;7;2016
140000303;543130; ;39,77;;8;2016
140000303;543130; ;36,25;;9;2016
140000303;543130; ;119,02;;10;2016
140000303;543130; ;10,93;;11;2016
140000303;543130; ;74,57;;12;2016
140000303;543130; ;35,22;;13;2016
140000303;543140; ;0,89;;1;2016
140000303;543140; ;;0,98;3;2016
140000303;543140; ;43,15;;4;2016
140000303;543140; ;224,22;;5;2016
140000303;543140; ;110,02;;6;2016
140000303;543140; ;25,78;;7;2016
140000303;543140; ;46,21;;8;2016
140000303;543140; ;72,11;;9;2016
140000303;543140; ;;77,25;10;2016
140000303;543140; ;60,71;;11;2016
140000303;543140; ;152,44;;12;2016
140000303;543140; ;176,40;;13;2016
140000303;543160; ;539,33;;1;2016
140000303;543160; ;1.291,29;;2;2016
140000303;543160; ;1.298,22;;3;2016
140000303;543160; ;90,54;;4;2016
140000303;543160; ;2.079,66;;5;2016
140000303;543160; ;1.621,56;;6;2016
140000303;543160; ;;20,54;7;2016
140000303;543160; ;3.402,22;;8;2016
140000303;543160; ;1.160,00;;9;2016
140000303;543160; ;202,47;;10;2016
140000303;543160; ;1.917,24;;11;2016
140000303;543160; ;1.659,44;;12;2016
140000303;543160; ;2.261,21;;13;2016
140000303;543165; ;13,51;;2;2016
140000303;543165; ;18,21;;3;2016
140000303;543165; ;16,27;;4;2016
140000303;543165; ;21,58;;5;2016
140000303;543165; ;36,73;;6;2016
140000303;543165; ;79,16;;7;2016
140000303;543165; ;574,59;;8;2016
140000303;543165; ;19,30;;9;2016
140000303;543165; ;19,70;;10;2016
140000303;543165; ;9,14;;11;2016
140000303;543165; ;155,71;;12;2016
140000303;543165; ;243,30;;13;2016
140000303;543170; ;8,52;;6;2016
140000303;543170; ;1,95;;8;2016
140000303;543170; ;1,92;;10;2016
140000303;543180; ;4.185,62;;1;2016
140000303;543180; ;1.729,03;;2;2016
140000303;543180; ;1.417,24;;3;2016
140000303;543180; ;1.045,29;;4;2016
140000303;543180; ;977,77;;5;2016
140000303;543180; ;2.298,25;;6;2016
140000303;543180; ;14.121,76;;7;2016
140000303;543180; ;3.607,65;;8;2016
140000303;543180; ;8.828,05;;9;2016
140000303;543180; ;12.409,39;;10;2016
140000303;543180; ;3.241,69;;11;2016
140000303;543180; ;4.898,30;;12;2016
140000303;543180; ;1.634,54;;13;2016
140000303;543190; ;1.890,00;;1;2016
140000303;543190; ;0,81;;2;2016
140000303;543190; ;21,22;;5;2016
140000303;543190; ;23,49;;6;2016
140000303;543190; ;81,84;;7;2016
140000303;543190; ;15,00;;8;2016
140000303;543190; ;445,53;;9;2016
140000303;543190; ;350,47;;11;2016
140000303;543190; ;231,13;;12;2016
140000303;543190; ;502,47;;13;2016
140000303;544112; ;80,00;;8;2016
140000303;545100; ;;1.442,46;1;2016
140000303;545100; ;752,65;;3;2016
140000303;545100; ;800,04;;4;2016
140000303;545100; ;2.918,65;;5;2016
140000303;545100; ;1.202,48;;6;2016
140000303;545100; ;5.602,23;;8;2016
140000303;545100; ;7,74;;9;2016
140000303;545100; ;2.695,30;;11;2016
140000303;545100; ;2.726,06;;12;2016
140000303;545100; ;1.881,56;;13;2016
140000303;545102; ;4.681,11;;3;2016
140000303;545102; ;4.837,64;;6;2016
140000303;545102; ;5.682,62;;9;2016
140000303;545102; ;3.069,72;;10;2016
140000303;545102; ;3.070,17;;11;2016
140000303;547120; ;570,25;;9;2016
140000303;547610; ;105,45;;1;2016
140000303;547610; ;14,10;;5;2016
140000303;547610; ;35,56;;10;2016
140000303;547610; ;17,47;;13;2016
140000303;571100; ;2,12;;1;2016
140000303;571100; ;2,12;;2;2016
140000303;571100; ;2,12;;3;2016
140000303;571100; ;2,11;;4;2016
140000303;571100; ;2,12;;5;2016
140000303;571100; ;2,12;;6;2016
140000303;571100; ;2,07;;7;2016
140000303;571100; ;2,07;;8;2016
140000303;571100; ;2,07;;9;2016
140000303;571100; ;2,05;;10;2016
140000303;571100; ;2,06;;11;2016
140000303;571100; ;2,06;;12;2016
140000303;571132; ;41,11;;1;2016
140000303;571132; ;41,11;;2;2016
140000303;571132; ;41,11;;3;2016
140000303;571132; ;41,11;;4;2016
140000303;571132; ;41,11;;5;2016
140000303;571132; ;41,11;;6;2016
140000303;571132; ;41,11;;7;2016
140000303;571132; ;41,11;;8;2016
140000303;571132; ;41,11;;9;2016
140000303;571132; ;41,11;;10;2016
140000303;571132; ;41,11;;11;2016
140000303;571132; ;41,11;;12;2016
140000303;571140; ;5.843,98;;1;2016
140000303;571140; ;4.815,08;;2;2016
140000303;571140; ;4.813,83;;3;2016
140000303;571140; ;3.649,05;;4;2016
140000303;571140; ;3.609,56;;5;2016
140000303;571140; ;3.736,89;;6;2016
140000303;571140; ;3.257,39;;7;2016
140000303;571140; ;3.236,88;;8;2016
140000303;571140; ;3.531,85;;9;2016
140000303;571140; ;3.455,45;;10;2016
140000303;571140; ;3.417,96;;11;2016
140000303;571140; ;3.960,92;;12;2016
140000303;94000000;S;689,40;;3;2016
140000303;94000000;S;30,76;;4;2016
140000303;94000000;S;47,94;;5;2016
140000303;94000000;S;188,67;;6;2016
140000303;94000000;S;23,97;;7;2016
140000303;94000000;S;69,62;;8;2016
140000303;94000000;S;33,48;;10;2016
140000303;94000000;S;25,22;;11;2016
140000303;94000000;S;751,48;;12;2016
140000303;94000000;S;8,73;;13;2016
140000303;94000001;S;1.786,53;;1;2016
140000303;94000001;S;1.441,39;;2;2016
140000303;94000001;S;1.573,41;;3;2016
140000303;94000001;S;1.929,77;;4;2016
140000303;94000001;S;1.557,84;;5;2016
140000303;94000001;S;2.336,45;;6;2016
140000303;94000001;S;1.764,52;;7;2016
140000303;94000001;S;1.642,44;;8;2016
140000303;94000001;S;2.552,84;;9;2016
140000303;94000001;S;1.970,07;;10;2016
140000303;94000001;S;2.492,09;;11;2016
140000303;94000001;S;3.079,73;;12;2016
140000303;94000001;S;5.447,07;;13;2016
140000303;94000002;S;2.183,48;;1;2016
140000303;94000002;S;1.983,69;;2;2016
140000303;94000002;S;2.418,71;;3;2016
140000303;94000002;S;1.359,69;;4;2016
140000303;94000002;S;1.637,43;;5;2016
140000303;94000002;S;2.623,76;;6;2016
140000303;94000002;S;2.559,54;;7;2016
140000303;94000002;S;2.279,73;;8;2016
140000303;94000002;S;2.338,62;;9;2016
140000303;94000002;S;2.582,33;;10;2016
140000303;94000002;S;2.415,31;;11;2016
140000303;94000002;S;3.810,59;;12;2016
140000303;94000002;S;6.245,54;;13;2016
140000303;94000003;S;198,03;;3;2016
140000303;94000003;S;0,27;;4;2016
140000303;94000003;S;0,64;;11;2016
140000303;94000003;S;394,49;;12;2016
140000303;94000004;H;;105.657,31;1;2016
140000303;94000005;S;673,84;;1;2016
140000303;94000005;S;664,20;;2;2016
140000303;94000005;S;680,44;;3;2016
140000303;94000005;S;672,31;;4;2016
140000303;94000005;S;649,69;;5;2016
140000303;94000005;S;672,24;;6;2016
140000303;94000005;S;674,64;;7;2016
140000303;94000005;S;713,09;;8;2016
140000303;94000005;S;689,55;;9;2016
140000303;94000005;S;683,67;;10;2016
140000303;94000005;S;774,14;;11;2016
140000303;94000005;S;1.462,66;;12;2016
140000303;94000005;S;5.096,22;;13;2016
140000303;94000011;S;969,44;;1;2016
140000303;94000011;S;103,06;;2;2016
140000303;94000011;S;102,81;;3;2016
140000303;94000011;S;96,85;;4;2016
140000303;94000011;S;97,48;;5;2016
140000303;94000011;S;77,87;;6;2016
140000303;94000011;S;405,93;;7;2016
140000303;94000011;S;85,38;;8;2016
140000303;94000011;S;103,87;;9;2016
140000303;94000011;S;83,36;;10;2016
140000303;94000011;S;659,20;;11;2016
140000303;94000011;S;9,10;;12;2016
140000303;94000011;S;9.431,27;;13;2016
140000303;94000013;S;18,23;;1;2016
140000303;94000013;S;64,06;;4;2016
140000303;94000013;S;15,17;;5;2016
140000303;94000013;S;24,58;;6;2016
140000303;94000013;S;13,12;;7;2016
140000303;94000013;S;7,22;;8;2016
140000303;94000013;S;23,86;;9;2016
140000303;94000013;S;39,95;;11;2016
140000303;94000013;S;17,31;;12;2016
140000303;94000015;S;2.904,60;;1;2016
140000303;94000015;S;2.232,97;;2;2016
140000303;94000015;S;2.166,03;;3;2016
140000303;94000015;S;2.732,66;;4;2016
140000303;94000015;S;2.303,04;;5;2016
140000303;94000015;S;2.725,02;;6;2016
140000303;94000015;S;2.637,35;;7;2016
140000303;94000015;S;2.187,93;;8;2016
140000303;94000015;S;3.040,31;;9;2016
140000303;94000015;S;2.895,81;;10;2016
140000303;94000015;S;3.472,97;;11;2016
140000303;94000015;S;3.094,90;;12;2016
140000303;94000015;S;189,72;;13;2016
140000303;94000023;S;124,72;;1;2016
140000303;94000023;S;16.158,39;;3;2016
140000303;94000025;S;733,90;;1;2016
140000303;94000025;S;1.466,85;;4;2016
140000303;94000025;S;1.033,15;;5;2016
140000303;94000025;S;131,42;;6;2016
140000303;94000025;S;1.020,19;;7;2016
140000303;94000025;S;18,24;;8;2016
140000303;94000025;S;75,28;;9;2016
140000303;94000025;S;19,36;;10;2016
140000303;94000025;S;54,81;;11;2016
140000303;94000025;S;68,96;;12;2016
140000303;94000033;S;18.879,51;;1;2016
140000303;94000033;S;18.847,43;;2;2016
140000303;94000033;S;18.843,87;;3;2016
140000303;94000033;S;18.843,04;;4;2016
140000303;94000033;S;18.816,76;;5;2016
140000303;94000033;S;18.816,65;;6;2016
140000303;94000033;S;18.847,69;;7;2016
140000303;94000033;S;18.823,53;;8;2016
140000303;94000033;S;18.809,06;;9;2016
140000303;94000033;S;18.576,50;;10;2016
140000303;94000033;S;18.573,53;;11;2016
140000303;94000033;S;18.574,04;;12;2016
140000303;94000035;S;6.396,72;;1;2016
140000303;94000035;S;6.396,72;;2;2016
140000303;94000035;S;6.396,72;;3;2016
140000303;94000035;S;6.396,72;;4;2016
140000303;94000035;S;6.396,72;;5;2016
140000303;94000035;S;6.396,72;;6;2016
140000303;94000035;S;25.586,88;;10;2016
140000303;94000035;S;6.396,72;;11;2016
140000303;94000035;S;6.396,72;;12;2016
140000303;94000055;S;3,93;;9;2016
140000303;94000055;S;1,26;;10;2016
140000303;94000055;S;1,63;;12;2016
140000303;94000063;S;373,62;;1;2016
140000303;94000063;S;70,07;;2;2016
140000303;94000063;S;155,00;;3;2016
140000303;94000063;S;1.070,85;;7;2016
140000303;94000063;S;30,75;;8;2016
140000303;94000063;S;170,33;;9;2016
140000303;94000063;S;334,28;;10;2016
140000303;94000063;S;52,45;;11;2016
140000303;94000063;S;54,75;;12;2016
140000303;94000065;S;59,91;;2;2016
140000303;94000065;S;273,31;;3;2016
140000303;94000065;S;120,41;;4;2016
140000303;94000065;S;456,72;;6;2016
140000303;94000065;S;53,27;;9;2016
140000303;94000065;S;63,72;;10;2016
140000303;94000065;S;62,95;;11;2016
140000303;94000065;S;48,92;;12;2016
140000303;94000073;S;73,49;;1;2016
140000303;94000073;S;16,16;;2;2016
140000303;94000073;S;44,77;;3;2016
140000303;94000073;S;41,67;;4;2016
140000303;94000073;S;18,12;;5;2016
140000303;94000073;S;81,84;;6;2016
140000303;94000073;S;27,33;;7;2016
140000303;94000073;S;43,04;;8;2016
140000303;94000073;S;45,07;;9;2016
140000303;94000073;S;69,89;;10;2016
140000303;94000073;S;42,92;;11;2016
140000303;94000073;S;79,94;;12;2016
140000303;94000073;S;0,88;;13;2016
140000303;94000083;S;456,89;;1;2016
140000303;94000083;S;607,02;;2;2016
140000303;94000083;S;750,24;;3;2016
140000303;94000083;S;2.864,39;;7;2016
140000303;94000083;S;326,02;;8;2016
140000303;94000083;S;561,61;;9;2016
140000303;94000083;S;334,93;;10;2016
140000303;94000083;S;374,39;;11;2016
140000303;94000083;S;;198,12;12;2016
140000303;94000103;S;18,60;;1;2016
140000303;94000103;S;58,50;;2;2016
140000303;94000103;S;44,42;;3;2016
140000303;94000103;S;146,62;;4;2016
140000303;94000103;S;54,88;;5;2016
140000303;94000103;S;;17,07;6;2016
140000303;94000103;S;105,07;;7;2016
140000303;94000103;S;211,29;;8;2016
140000303;94000103;S;;197,36;9;2016
140000303;94000103;S;164,36;;10;2016
140000303;94000103;S;247,13;;11;2016
140000303;94000103;S;1.409,60;;12;2016
140000303;94000133;S;20.063,11;;1;2016
140000303;94000133;S;68,89;;2;2016
140000303;94000133;S;195,70;;3;2016
140000303;94000133;S;;44,08;4;2016
140000303;94000133;S;257,47;;5;2016
140000303;94000133;S;284,29;;6;2016
140000303;94000133;S;7.727,06;;7;2016
140000303;94000133;S;;12,56;8;2016
140000303;94000133;S;4,71;;9;2016
140000303;94000133;S;4,75;;10;2016
140000303;94000133;S;12.274,01;;11;2016
140000303;94000133;S;;3.148,06;12;2016
140000303;94000133;S;;16,01;13;2016
140000303;94000143;S;2,15;;1;2016
140000303;94000143;S;247,75;;4;2016
