EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;I;3;31;312;312002;Suscripcin-venta B.O.A. (No operativo);Suscripcin y venta del BOA (No operativo)
2016;I;3;31;314;314001;Serv.Prom.Ind. Y S.I.E.;Servicio de promocin industrial y S.I.E.
2016;I;3;31;314;314002;Prestacin Servcios AST;Prestacin Servicios AST
2016;I;3;31;314;314003;Prestacin Scios AST:IP;Prestacin Servicios AST: IP
2016;I;3;31;314;314009;Otros Ingresos Ind. e Inn (No operativo);Otros Ingresos de Industria e Innovacin
2016;I;3;31;315;315000;S.A.S. Serv. hospitales (No operativo);S.A.S. Ingresos por servicios en hospitales (No op
2016;I;3;31;315;315001;Residencias de SALUD (No operativo);Prestacin de Servicios en residencias (No operati
2016;I;3;31;316;316002;Residencias (No operativo);Prestacin de Servicios en residencias (No operati
2016;I;3;31;316;316003;Albergues (No operativo);Prestacin de Servicios en albergues (No operativo
2016;I;3;31;316;316007;Ctas. alumnos I.F.P.Espec (No operativo);Cuotas alumnos Institutos F.P. Especfica (No oper
2016;I;3;31;318;318009;Otros ingresos C.T.U.;Otros ingresos por Prestacin de Servicios C.T.U.
2016;I;3;31;319;319000;Prest. Serv. de P y J (No operativo);Prestacin Serv. de Presidencia y Justicia (No ope
2016;I;3;31;319;319001;Prest. Serv. H y AP (No operativo);Prestacin Serv. de Hacienda y Ad. Pblica (No ope
2016;I;3;31;319;319002;Prest. Serv.  OP,U,V y T (No operativo);Prestacin de Serv. de OP, Urb., Viv. y Ttes. (No
2016;I;3;31;319;319003;Prest. Serv. A, G y MA (No operativo);Prestacin Serv. de Agricultura, Gan. y M.Amb (No
2016;I;3;31;319;319004;Prest. Serv. I e I (No operativo);Prestacin Serv. de Industria e Innovacin (No ope
2016;I;3;31;319;319005;Prest. Serv. S, BS y F (No operativo);Prestacin Serv. de Sanidad, B. Social y Familia
2016;I;3;31;319;319006;Venta  Public E,U,C y D (No operativo);Prestacin Serv. de Educ., Univ, Cult. y Dpte (No
2016;I;3;31;319;319007;Prest. Serv. E y E (No operativo);Prestacin Serv. de Economa y Empleo (No operativ
2016;I;3;31;319;319008;Prest. Serv. de PT e I (No operativo);Prestacin Serv de P. Territorial e Interior (No o
2016;I;3;31;319;319100;Prest.Serv. Resid. IASS;Prestacin de Servicios en Residencias IASS
2016;I;3;31;319;319101;P.Srv. Ctros concert.IASS;Prest. Servicios en centros concertados por IASS
2016;I;3;31;319;319102;P.Srv. Ctros soc. IASS;Prest. Servicios Centros Sociales y clubs IASS
2016;I;3;31;319;319103;Prest.serv. en guarderas;Prestacin de servicios en guarderas
2016;I;3;31;319;319104;Prest.serv. por cans juv;Prestacin de servicios por Carns Juveniles
2016;I;3;31;319;319105;Prest.serv.  campamentos;Prestacin de servicios en campamentos
2016;I;3;31;319;319106;Pres.srv.  campos trabajo;Prestacin de servicios en campos de trabajo
2016;I;3;31;319;319107;Prest.serv. en albergues;Prestacin de servicios en albergues
2016;I;3;31;319;319108;Prest.serv. Carn Joven;Prestacin de servicios del Carn Joven
2016;I;3;31;319;319109;Prest.serv. Cartografa;Prestacin de servicios en cartografa
2016;I;3;31;319;319110;Sucrip. y venta BOA;Suscripcin y venta del Boletn Oficial de Aragn
2016;I;3;31;319;319111;Cuotas alumnos IFA's;Cuotas alumnos Inst. Formacin Agroambiental
2016;I;3;31;319;319112;Prst.ser. comedor escolar;Prestacin de servicios en comedores escolares
2016;I;3;31;319;319113;Serv. Pbl. acc. PNOrdesa;Servicios Pblicos acceso al Parque Nac. de Ordesa
2016;I;3;31;319;319114;Serv. prom. Ind. y SIEmpr;Serv. promocin industrial- Sist. Inf. Empresarial
2016;I;3;31;319;319115;Pres.serv. hospitales SAS;Prestacin de servicios en hospitales del SAS
2016;I;3;31;319;319116;Pres.serv. resid.;Prestacin de Servicios en Residencias
2016;I;3;31;319;319117;Cuotas alumnos IFPE;Cuotas alumnos Inst. Formacin Prof. Especfica
2016;I;3;31;319;319118;Prest. Serv. RACI;Prestacin Servicios RACI
2016;I;3;31;319;319318;Planeamiento Urbanstico;Planeamiento Urbanstico
2016;I;3;31;319;319319;Pres.serv. laboratorios;Prestacin de Servicios en laboratorios
2016;I;3;31;319;319320;Pres.serv.invest.agroalim;Prestacin servicios investigacin agroalimentaria
2016;I;3;31;319;319321;Transp Sanit. Helic.;Transporte Sanitario por Helicptero
2016;I;3;31;319;319322;Ciclos Formativos I.F. Agroambiental JACA;Ciclos Formativos I.F. Agroambiental JACA
2016;I;3;32;321;321006;Tasa 06-Vivienda proteg.;Tasa 06- Act. en materia de vivienda protegida
2016;I;3;32;321;321027;Tasa 27-Lab.calidad edif;Tasa 27- Acred.labor.ctrol calidad edificacin
2016;I;3;32;322;322011;Tasa 11-S.Fac.Veterin.;Tasa 11- Servicios facultativos veterinarios
2016;I;3;32;322;322017;Tasa 17-S.Facult. montes;Tasa 17- Serv.fac.advos monte,aprov.for.,vas pec.
2016;I;3;32;322;322033;Tasa 33- Oc. tem vas pec;Tasa 33- Ocupacin temporal vas pecuarias y mont
2016;I;3;32;326;326025;Tasa 25- Reg.Ppdad Intel.;Tasa 25- Serv. Registro Ppdad Intelectual Aragn
2016;I;3;32;327;327014;Tasa 14-S. Activ.industr.;Tasa 14- Serv. act. Indus,energ,metrol,miner,comer
2016;I;3;32;329;329001;Tasa 01-Direcc.,insp obra;Tasa 01- Direccin e inspeccin de obras
2016;I;3;32;329;329002;Tasa 02-Redaccin proyec.;Tasa 02- Redac. proyec,confr,tasacin obra y proy.
2016;I;3;32;329;329003;Tasa 03-S.Advos. informes;Tasa 03- Serv.admvos, redacc. informes,activ. fac.
2016;I;3;32;329;329004;Tasa 04-Espect. Pblicos;Tasa 04- Por Autorizacones Espectculos Pblicos
2016;I;3;32;329;329005;Tasa 05-S. Mat. transport;Tasa 05-S. Mat. orde. transp. terr carretera
2016;I;3;32;329;329006;Tasa 06-Act. viv protegid;Tasa 06- Act. en materia de vivienda protegida
2016;I;3;32;329;329007;Tasa 07-Exped. cdula hab;Tasa 07-Serv. Exped. cdula habitabilidad
2016;I;3;32;329;329008;Tasa 08-Ocup. terrenos;Tasa 08-Ocup. terrenos o uso Bienes Dominio Pblic
2016;I;3;32;329;329009;Tasa 09-S. facult. indust;Tasa 09-S. facult. ord. y def. de las ind for. ag.
2016;I;3;32;329;329010;Tasa 10-S. facul. agronm;Tasa 10-S. facultativos agronmicos
2016;I;3;32;329;329011;Tasa 11-S facul. veterina;Tasa 11-Servicios  facultativos veterinarios
2016;I;3;32;329;329012;Tasa 12-Ins. ctrol san. y;Tasa 12-Ins. y ctroles sanitarios  anim y sus prod
2016;I;3;32;329;329013;Tasa 13-Aut, Ins. c. sani;Tasa 13-Aut., Inspec., materia centros sanitarios
2016;I;3;32;329;329014;Tasa 14-Ord. act ind, ene;Tasa 14-Ord. activ. indust. energ. metrol. mineras
2016;I;3;32;329;329015;Tasa 15-Serv. titulos aca;Tasa 15-Serv. exped. titulos acadmicos y profesio
2016;I;3;32;329;329016;Tasa 16-Expe licen caza;Tasa 16-Expedicin licencias caza y pesca
2016;I;3;32;329;329017;Tasa 17-S facul apr fores;Tasa 17-S. facul. montes, forestales y v. pecuaria
2016;I;3;32;329;329018;Tasa 18-S Cons. Regulador;Tasa 18-S. Consejos Reguladores DO
2016;I;3;32;329;329019;Tasa 19-S Ad-Tec juego;Tasa 19-S. Adtvod y Tcnicos de juego
2016;I;3;32;329;329020;Tasa 20-Aut,Insp c farmac;Tasa 20-Aut, Insp y actu. cen y est. farmaceticos
2016;I;3;32;329;329021;Tasa 21-Aut.Insp c.SSocia;Tasa 21-Aut. Insp. centros Servicios Sociales
2016;I;3;32;329;329022;Tasa 22-Anun BOA;Tasa 22-Insercin anuncios en el BOA
2016;I;3;32;329;329023;Tasa 23-Ins.Pub. Aso,Fun,;Tasa 23-Inscripcin y Publicidad Asoc,Fun,CP y CCA
2016;I;3;32;329;329024;Tasa 24-D.examen p.selec;Tasa 24-Derechos Examen pruebas selectiva C.Aut.
2016;I;3;32;329;329025;Tasa 25-S.Reg. P.Intelect;Tasa 25-S. Registro Territorial P.Intelectual de A
2016;I;3;32;329;329026;Tasa 26-S.gestin cotos;Tasa 26-Tasa servicios gestin de los cotos
2016;I;3;32;329;329027;Tasa 27-Ac. lab. ctrol ed;Tasa 27-Acreditacin laborat. ctrol calidad edific
2016;I;3;32;329;329028;Tasa 28-S.Adm. p .m.amb;Tasa 28-Tasa ser.adm. proteccin del medio ambient
2016;I;3;32;329;329029;Tasa 29-S.Adm. con.biodiv;Tasa 29-Tasa S.Adm. conservacin biodiversidad
2016;I;3;32;329;329030;Tasa 30-Insc Reg org gen;Tasa 30-Tasa inscripcin Reg. de org. modif. gent
2016;I;3;32;329;329031;Tasa 31-S C.A.Ag.Ecolgic;Tasa 31-S Comit .Aragons Agricultura Ecolgica
2016;I;3;32;329;329032;Tasa 32-Act. s. radio tv;Tasa 32-Tasa act. serv. radiodifusin y televisin
2016;I;3;32;329;329033;Tasa 33-Oc. vas pecuaria;Tasa 33-Tasa por ocup. v.pecuar. y conc.uso dom.p.
2016;I;3;32;329;329034;Tasa 34-S.calif amb act.c;Tasa 34-S. admtivos. calificacin ambien act. clas
2016;I;3;32;329;329035;Tasa 35- Eval ens.clinico;Tasa 35- Tasa eval. ensayos clnicos y p. sanitari
2016;I;3;32;329;329036;Tasa 36-Sum. inf. medioam;Tasa 36-Suministro de informacin medioamb.
2016;I;3;32;329;329037;Tasa 37-Dchos.ex ac FP;Tasa 37-Tasa dchos. de exam. pruebas de acceso FP
2016;I;3;32;329;329038;Tasa 38-S. adm dil bastan;Tasa 38- S. admtvos diligencias bastanteo de poder
2016;I;3;32;329;329039;Tasa 39-Inc p.obt tit.pos;Tasa39-Insc pruebas obt. tit. postobligatorios
2016;I;3;32;329;329040;Tasa 40-S.adm.act g tribu;Tasa 40-Tasa s. adm actuaciones gestin tributaria
2016;I;3;32;329;329042;Tasa 42 - An. e In. SP;Tasa 42 - Anlisis e Informes del Lab. Salud Pbli
2016;I;3;32;329;329043;Tasa 43- Inscripcin Cooperativas y Sdes. Laborale;Tasa 43- Inscripcin Cooperativas y Sdes. Laboral
2016;I;3;32;329;329044;Tasa 44- Autorizacin Agencias de Colocacin;Tasa 44- Autorizacin Agencias de Colocacin
2016;I;3;32;329;329045;Tasa 45- Inscripcin Centros Colaboradores;Tasa 45- Inscripcin Centros Colaboradores
2016;I;3;32;329;329046;Tasa 46- Serv. prestados Reg. Cooperativas Aragn;Tasa 46- Serv. prestados Reg. Cooperativas Aragn
2016;I;3;32;329;329047;Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.;Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.
2016;I;3;33;330;330000;P. Pblicos Lab. Agroalim;Precios Pblicos del Laboratorio Agroalimentario
2016;I;3;33;330;330001;P. Pblicos CTA;Precios Pblicos del C. Transferencia Agroalimenta
2016;I;3;33;330;330002;P. Pblicos CForm INAEM;Precios Pblicos de los Centros de Form del INAEM
2016;I;3;33;330;330003;P.Pblicos del CITA;Precios Pblicos del Centro de Inv y Tec Agroalime
2016;I;3;33;330;330004;P. Pblicos Lab. Cal. Edi;Precios Pblicos del Laboratorio Calidad Edificaci
2016;I;3;33;330;330005;P.Pblicos mat. deportes;Precios Pblicos en materia de deportes
2016;I;3;33;330;330006;Instalaciones deportivas;Instalaciones deportivas
2016;I;3;33;330;330007;Actividades Deportivas;Actividades Deportivas
2016;I;3;33;330;330008;P.Pblicos ord. territori;Precios Pblicos Ordenacin del territorio
2016;I;3;33;330;330009;Tratamiento fosas sptica;Tratamiento fosas spticas
2016;I;3;33;330;330010;Serv. Invest. Biom;Servicios Investigacin Biomdica
2016;I;3;33;330;330011;Grd sup FP y art. plstic;Grado superior FP y artes plsticas y diseo
2016;I;3;33;330;330012;P. Pblicos caza y pesca;Precios Pblicos de Caza y Pesca
2016;I;3;33;332;332000;CENTROS DE SANIDAD ANIMAL;CENTROS DE SANIDAD ANIMAL
2016;I;3;33;332;332001;LABORATORIO AGROAMBIENTAL;LABORATORIO AGROAMBIENTAL
2016;I;3;33;332;332002;CENSYRA;CENSYRA
2016;I;3;33;332;332003;P.Pbl. Lab. Agroaliment.;Precios Pblicos del Laboratorio Agroalimentario
2016;I;3;33;332;332004;P.Pbl. Ctro Transf. Agr.;Precios Pblicos Ctro Transferencia Agroalimentar.
2016;I;3;33;335;335000;P.Pbl. Labor.Calidad Edi;P. Pblicos del Laboratorio de Calidad de la Edif.
2016;I;3;38;380;380000;Rein.ej.cer. de P y J;Reintegros ej.cerrados de Presidencia y Justicia
2016;I;3;38;380;380001;Rein.ej.cer. de H y AP;Reintegros ej.cerrados de Hacienda y Admn Pblica
2016;I;3;38;380;380002;Rein.ej.cer de OP U V y T;Reintegros ej.cerrados de OP, Urb., Vivienda y Tte
2016;I;3;38;380;380003;Rein.ej.cer de A, G y MA;Reintegros ej.cer de Agricultura, Ganadera y M.Am
2016;I;3;38;380;380004;Rein.ej.cer de I e I;Reintegros ej.cerrados de Industria e Innovacin
2016;I;3;38;380;380005;Rein.ej.cer de S, BS y F;Reintegros ej.cerrados de Sanidad, B. Social y Fam
2016;I;3;38;380;380006;Rein.ej.cer  E, U, C y D;Reintegros ej.cerrados de Educ., Univ., Cult. y D
2016;I;3;38;380;380007;Rein.ej.cer de E y E;Reintegros ej.cerrados de Economa y Empleo
2016;I;3;38;380;380008;Rein.ej.cer de PT e I;Reintegros ej.cerrados de P.Territorial e I
2016;I;3;38;380;380009;Reint.ej.cerr. San BS y F;Reint. ejerc. cerrados Sanidad, B.Social y Familia
2016;I;3;38;380;380010;Reint.ej.cerr. I.A.S.S.;Reint. ejerc. cerrados I. A. Servicios Sociales
2016;I;3;38;380;380012;Reint.ej.cerr. INAEM;Reint. ejerc. cerrados Instituto Aragons Empleo
2016;I;3;38;380;380100;Reintegros ej. cerrados;Reintegros de ejercicios cerrados
2016;I;3;38;381;381000;Reint.ej.corr Pres y Just;Reintegros ej. corriente de Presidencia y Justicia
2016;I;3;38;381;381001;Reint.ej.corr Hac y AP;Reintegros ej. corriente de Hacienda y Adm. Pblic
2016;I;3;38;381;381002;Reint.ej.corr OP;Reintegros ej. corriente de OOPP, Urb, Viv y Trans
2016;I;3;38;381;381003;Reint.ej.corr Ag,Gan y M.;Reintegros ej. corriente de Agricultura,Gan y M.Am
2016;I;3;38;381;381004;Reint.ej.corr Ind e Inn;Reintegros ej. corriente de Industria e Innovacin
2016;I;3;38;381;381005;Reint.ej.corr Sanidad;Reintegros ej. corriente de Sanidad, B Social y Fa
2016;I;3;38;381;381006;Reint.ej.corr Ed,Uni,C,D;Reintegros ej. corriente de Educ,Uni,Cult y Deport
2016;I;3;38;381;381007;Reint.ej.corr Eco y Emple;Reintegros ej. corriente de Economa y Empleo
2016;I;3;38;381;381008;Rein.ej.corr de PT e I;Reintegros ej.corriente de P.Territorial e Interio
2016;I;3;38;381;381010;Reint.Ppto.corr. I.A.S.S.;Reint. Ppto. corriente I. A. Servicios Sociales
2016;I;3;38;381;381012;Reint.Ppto.corr.INAEM;Reint. Ppto. corriente INAEM
2016;I;3;38;381;381015;Reint.Ppto.corr. I.A.J.;Reint. Ppto. corriente Instituto Aragons Juventud
2016;I;3;38;381;381020;Del INAEM;Del INAEM
2016;I;3;38;381;381098;Reintegros pagos a justif;Reintegros de pagos a justificar
2016;I;3;38;381;381099;Otros reintegr ppto corr;Otros reintegros de Presupuesto corriente
2016;I;3;38;381;381100;Reintegros ej. coriente;Reintegros de ejercicio corriente
2016;I;3;39;390;390000;Costas sent. judiciales;Costas por sentencias judiciales
2016;I;3;39;390;390001;Daos carreteras;Daos carreteras
2016;I;3;39;390;390002;Ingresos por cursos;Ingresos por cursos
2016;I;3;39;391;391000;Daos en carreteras;Daos en carreteras
2016;I;3;39;393;393001;Congreso Truficultura;Congreso Truficultura
2016;I;3;39;393;393005;Curs. y otros San. BS y F;Cursos y otros ingresos de Sanidad, BS y Familia
2016;I;3;39;393;393007;Cursos  otros ing Ed, U,;Cursos y otros ingresos de Educ, Univ, Cult. y Dep
2016;I;3;39;393;393012;Cursos  otros ing PT e I;Cursos y otros ingresos de P. Territorial e Interi
2016;I;3;39;394;394000;Otros ingresos Ag. y MAmb;Otros ingresos de Ag. y MAmb
2016;I;3;39;394;394005;OTROS INGRESOS;OTROS INGRESOS
2016;I;3;39;395;395000;Multas y sanc. de Pre y J;Multas y sanciones de Presidencia y Justicia
2016;I;3;39;395;395001;Multas y sanc. de Hc y AP;Multas y sanciones de Hacienda y Admn Pblica
2016;I;3;39;395;395002;Multas y sanc OP, U, V, T;Multas y sanciones de Obras P., Urb., Viv. y Ttes.
2016;I;3;39;395;395003;Multas y sanc Ag, G. y MA;Multas y sanciones de Agricultura, Ganad. y M.Amb.
2016;I;3;39;395;395004;Multas y sanc Ind. e Inno;Multas y sanciones de Industria e Innovacin
2016;I;3;39;395;395005;Multas y sanc San. BS y F;Multas y sanciones de Sanidad, B. Social y Familia
2016;I;3;39;395;395006;Multas y sanc E, U, C y D;Multas y sanciones de Educacin, Univ., Cult. y D.
2016;I;3;39;395;395007;Multas y sanc Econ. y Emp;Multas y sanciones de Economa y Empleo
2016;I;3;39;395;395008;Multas y sanc PT e I;Multas y sanciones Poltica Territorial e Interior
2016;I;3;39;395;395009;SERVICIOS SOCIALES Y FAMI;SERVICIOS SOCIALES Y FAMILIA
2016;I;3;39;395;395099;Otras multas y sanciones;Otras multas y sanciones
2016;I;3;39;395;395100;Multas y sanciones;Multas y sanciones
2016;I;3;39;396;396000;I div.Rec event.Pres y Ju;Ing.diversos.Rec eventuales.Presidencia y Justicia
2016;I;3;39;396;396001;I div.Rec event.Hac y AP;Ing.diversos.Rec eventuales.Hacienda y AP
2016;I;3;39;396;396002;I div.Rec event.OOPP;Ing.diversos.Rec eventuales.OP,Urb,Viv y Transport
2016;I;3;39;396;396003;I div.Rec event.Agricultu;Ing.diversos.Rec eventuales.Agricultura,Gan y M Am
2016;I;3;39;396;396004;I div.Rec event.Ind e Inn;Ing.diversos.Rec eventuales.Industria e Innovacin
2016;I;3;39;396;396005;I div.Rec event.Sanidad;Ing.diversos.Rec eventuales.Sanidad, B Social y Fa
2016;I;3;39;396;396006;I div.Rec event.Educacin;Ing.diversos.Rec eventuales.Educacin,Univ,Cult,De
2016;I;3;39;396;396007;I div.Rec event.Ec y Empl;Ing.diversos.Rec eventuales.Economa y Empleo
2016;I;3;39;396;396008;I div.Rec event. PT e I;Ing.diversos Rec eventuales P. Territorial e Inter
2016;I;3;39;396;396010;I.div. R.Event Bco Sangre;Ingresos diversos Bco Sangre y Tejidos de Aragn
2016;I;3;39;396;396100;Ing.div. Recursos eventua;Ingresos diversos. Recursos eventuales
2016;I;3;39;397;397000;Sanciones Tributarias;Sanciones Tributarias
2016;I;3;39;398;398001;Recargo de apremio;Recargo de apremio
2016;I;3;39;398;398002;Intereses de demora;Intereses de demora
2016;I;4;40;400;400001;F. Cohesin San. 2012;Fondo de Cohesin Sanitaria Ejercicio 2012
2016;I;4;40;400;400009;Fond. Adic. Finan. Autono;Fondos Adicionales Finan Autonmica Ejercicio 2012
2016;I;4;40;400;400011;Fondo Coh. Sanitaria 2009;Fondo de Cohesin Sanitaria ejercicio 2009
2016;I;4;40;400;400012;F. Suficiencia - Ej.2008;Fondo Suficiencia - Ejercicio 2008
2016;I;4;40;400;400013;F.Gar.Asis.Sanita Ej.2008;Fondo Garanta Asist. Sanitaria - Ejercicio 2008
2016;I;4;40;400;400014;Compens. Patrimonio 2009;Compensacin Patrimonio ejercicio 2009
2016;I;4;40;400;400015;Fondo Convergencia 2009;Fondo de Convergencia ejercicio 2009
2016;I;4;40;400;400019;F. Adicionales - Ej. 2010;Fondos Adicionales - Ejercicio 2010
2016;I;4;40;400;400022;F. Suficiencia - Ej.2009;Fondo de Suficiencia - Ejercicio 2009
2016;I;4;40;400;400024;Comp Patrimonio Ej 2011;Compensacin Patrimonio - Ejercicio 2011
2016;I;4;40;400;400025;F. Adic. FA Ej. 2009;Fondos Adicionales Finan Autonmica Ejercicio 2009
2016;I;4;40;400;400026;Fondos Convergencia 2010;Fondos de Convergencia - Ejercicio 2010
2016;I;4;40;400;400027;Fondos Convergencia Ej. 2012;Fondos de Convergencia Autonmica. Ejercicio 2012
2016;I;4;40;400;400032;F.Suficiencia - Ej. 2011;Fondo de Suficiencia - Ejercicio 2011
2016;I;4;40;400;400040;F. Cohesin Sanita-Ej2011;Fondos de Cohesin Sanitaria - Ejercicio 2011
2016;I;4;40;400;400050;Fondo Suficiencia Global;Fondo Suficiencia Global
2016;I;4;40;400;400051;F. G. S. Pblicos Fundame;Fondo de Garanta Servicios Pblicos Fundamentales
2016;I;4;40;400;400052;Fondo de Cooperacin;Fondo de Cooperacin
2016;I;4;40;400;400053;Fondo de Competitividad;Fondo de Competitividad
2016;I;4;40;400;400150;F.Suf.Global Ej. anterior;FondoSuficiencia Global liquidacin ej. anteriores
2016;I;4;40;400;400151;F. G. S. Pb. Fun ej.2011;Fondo de Garanta Serv Pb. Fund.-Ejercicio 2011
2016;I;4;40;400;400152;F. Cooperacin Ej. 2012;Fondo Cooperacin Liquidacin Ejercicio 2012
2016;I;4;40;400;400153;Fondo Suficiencia Global. EJ. 2012;Fondo Suficiencia Global. Liquidacin Ejerc. 2012
2016;I;4;40;400;400154;Fondo de Garanta Ej. 2012;Fondo de Garanta. Ejercicio 2012
2016;I;4;40;400;400155;Fondo de Convergencia Autonmica Liq. ejerc. 2013;Fondo de Convergencia Autonmica Liq. ejerc. 2013
2016;I;4;40;400;400156;Fondo de Garanta Ej. 2013;Fondo de Garanta. Ejercicio 2013
2016;I;4;40;400;400157;Fondo Suficiencia Global. EJ. 2013;Fondo Suficiencia Global. Liquidacin Ejerc. 2013
2016;I;4;40;400;400158;Fondo de Convergencia Autonmica Liq. ejerc. 2014;Fondo de Convergencia Autonmica Liq. ejerc. 2014
2016;I;4;40;400;400201;Anticip. Liquidacin 2010;Anticipo Liquidacin 2010
2016;I;4;40;400;400400;Anticipo de Tesorera (art.64 Ley 22/2009);Anticipo de Tesorera (art.64 Ley 22/2009)
2016;I;4;40;401;401000;Serv transf (Secc 32 PGE);Servicios transferidos (Seccin 32 P.G.E.)
2016;I;4;40;401;401004;RD 205/10 Form. Prof. Emp;R.D. 250/2010 Formacin Profesional para el Empleo
2016;I;4;40;401;401010;Ec. Hda y Empleo;Economa, Hacienda y Empleo
2016;I;4;40;402;402000;Plan nacional IPlan nacional I;
2016;I;4;40;402;402001;Promocin de turismo;Promocin de turismo
2016;I;4;40;402;402002;Implantacin Tic;Implantacin Tic. Plan avanza.
2016;I;4;40;402;402099;Otras;Otras subv Ind., Com y Turism y Cienc, Tecn y Univ
2016;I;4;40;403;403000;Ayuda complementaria PAC;Ayudas complementarias a la Poltica Agraria Comn
2016;I;4;40;403;403001;Gtos intervencin mercado;Gastos intervencin de mercado
2016;I;4;40;403;403002;Adversidades Climticas;Adversidades Climticas
2016;I;4;40;403;403003;Erradicacin E.E.B.;Erradicacin de Encefalopata Espongiforme Bovina
2016;I;4;40;403;403004;Estadstica agraria;Estadstica agraria
2016;I;4;40;403;403099;Otras subv. Agricu.Gan.MA;Otras subvenciones de Agricultura, Gan. y M.A.
2016;I;4;40;404;404000;Jubilacin,reestr empresa;Ayudas a jubilacin y reestructuracin de empresas
2016;I;4;40;404;404001;Guarderas infantiles;Guarderas infantiles
2016;I;4;40;404;404002;Minusv. atendidos ctros;Minusvlidos atendidos en centros
2016;I;4;40;404;404003;Pens. ancianos y enfermos;Pensiones a ancianos y enfermos
2016;I;4;40;404;404004;Act. en drogodependencias;Actuaciones en drogodependencias
2016;I;4;40;404;404005;Plan de desarrollo gitano;Plan de desarrollo gitano
2016;I;4;40;404;404006;Prest bsicas S.Sociales;Prestaciones bsicas de Servicios Sociales
2016;I;4;40;404;404007;Plan gerontolg. m.ctros;Plan gerontolgico mantenimiento de centros
2016;I;4;40;404;404008;Preven. maltrato infancia;Prevencin de malos tratos a la infancia
2016;I;4;40;404;404009;Erradicacin pobreza;Erradicacin de la pobreza
2016;I;4;40;404;404010;Plan pers. discapacitadas;Plan accin integral de personas con discapacidad
2016;I;4;40;404;404011;Apoyo familias monoparent;Apoyo a familias monoparentales
2016;I;4;40;404;404012;Educacin Familiar;Educacin Familiar
2016;I;4;40;404;404013;Informacin accin social;Informacin sobre accin social
2016;I;4;40;404;404014;Mediacin familiar;Mediacin familiar
2016;I;4;40;404;404015;Prev. violencia familiar;Prevencin violencia familiar
2016;I;4;40;404;404016;Menores infractores;Menores infractores
2016;I;4;40;404;404017;Creacin empleo cooper.;Apoyo creacin de empleo en cooperativas
2016;I;4;40;404;404018;Plan estatal voluntariado;Plan estatal de voluntariado
2016;I;4;40;404;404019;Integr. social inmigrant.;Plan de integracin social de inmigrantes
2016;I;4;40;404;404020;Plan Acc. Dependencia;Plan Accin a favor de pers. situacin dependencia
2016;I;4;40;404;404021;Vctimas violenc. gnero;Vctimas violencia de gnero
2016;I;4;40;404;404099;Otras subv. Empl y S.Soc;Otras subv. Empleo y de Servicios Sociales
2016;I;4;40;404;404100;Ayudas reest. em. ej. ant;Ayudas reestructuracin empresas ejercicios ant.
2016;I;4;40;405;405000;Manten centros sanitarios;Mantenimiento de centros sanitarios
2016;I;4;40;405;405001;Fmto donacin,trasplante;Fomento de la donacin y trasplante de rganos
2016;I;4;40;405;405002;Prevencin del S.I.D.A.;Prevencin del S.I.D.A.
2016;I;4;40;405;405003;Act. en drogodependencias;Actuaciones en drogodependencias
2016;I;4;40;405;405004;Prev enfermed emergentes;Prevencin de enfermedades emergentes
2016;I;4;40;405;405005;Junta Arbitral de Consumo;Junta Arbitral de Consumo
2016;I;4;40;405;405006;Pol.Cohes.Estrateg. Salud;Polticas de cohesin y estrategias de salud
2016;I;4;40;405;405007;Form.Cont.Uso Rac.Medic.;Form.Cont.Uso racional del medicamento para mdic.
2016;I;4;40;405;405008;Prcticas seguras Cntr. S;Prcticas seguras Centros Sanitarios
2016;I;4;40;405;405099;Otras subv Salud, Consumo;Otras subvenciones en materia de Salud y Consumo
2016;I;4;40;406;406000;Proteccin de menores;Proteccin de menores
2016;I;4;40;406;406099;Otras subv  Justicia;Otras subvenciones en materia de Justicia
2016;I;4;40;407;407000;Becas,ayudas Bellas Artes;Becas y ayudas Bellas Artes
2016;I;4;40;407;407001;Libros y bibliotecas;Libros y bibliotecas
2016;I;4;40;407;407002;Promoc y cooper cultural;Promocin y cooperacin cultural
2016;I;4;40;407;407003;Func centros docentes;Funcionamiento de centros docentes
2016;I;4;40;407;407004;Conf A.P.A.S. y colectiv;Confederaciones de A.P.A.S. y colectivos
2016;I;4;40;407;407005;Jubil pers.docente LOGSE;Jubilaciones de personal docente (D.T. 9 LOGSE)
2016;I;4;40;407;407006;Plan nac. investigacin;MEC - Plan nacional de investigacin
2016;I;4;40;407;407008;Subv Educacin y Ciencia;Subvenciones Educacin y Ciencia
2016;I;4;40;407;407010;Escuelas viajeras;Escuelas viajeras
2016;I;4;40;407;407011;Programa Arin;Programa Arin
2016;I;4;40;407;407012;Intercambios escolares;Intercambios escolares
2016;I;4;40;407;407013;P.R.U.E.P.A.-Bubal-;Plan rest,utiliz. Educat. pueblos abandon.:Bubal
2016;I;4;40;407;407014;Rutas literarias;Rutas literarias
2016;I;4;40;407;407015;Difusin Formacin Profes;Difusin Formacin Profesional
2016;I;4;40;407;407016;Financ.Educ.Inf.Concert.;Financ. Educacin Infantil Enseanza Concertada
